component_name,component_type,tloc,orphan,Inscope
POSTYSK2,PARM,3,Yes,Yes
POSTYSK3,PARM,15,No,Yes
POSVSCS1,PARM,14,No,Yes
POSVUPS1,PARM,55,No,Yes
POSUPCS1,PARM,55,No,Yes
POSWPRDS,PARM,6,Yes,Yes
POSWTSMS,PARM,6,Yes,Yes
POSXACS1,PARM,8,No,Yes
POSVUPS2,PARM,73,No,Yes
POSXCCCB,PARM,30,No,Yes
POSXCCS1,PARM,14,No,Yes
POSXDCS1,PARM,8,No,Yes
POSXBCS1,PARM,9,No,Yes
POSXFCS1,PARM,14,No,Yes
POSXHCS1,PARM,15,No,Yes
POSYICC1,PARM,6,No,Yes
POSXECS1,PARM,8,No,Yes
POSYJCC1,PARM,6,No,Yes
POSYJCC2,PARM,3,No,Yes
POSYJCC3,PARM,3,No,Yes
POSYKCC1,PARM,6,No,Yes
POSYKCC2,PARM,3,No,Yes
POSYICC2,PARM,3,No,Yes
POSZ8CW1,PARM,6,Yes,Yes
POSZACC1,PARM,6,No,Yes
POSZACC1,PARM,13,No,Yes
POSZACC2,PARM,9,No,Yes
POSZACCA,PARM,3,No,Yes
POSZ0CV1,PARM,15,No,Yes
POSZBCC2,PARM,3,No,Yes
POSZIP01,PARM,3,No,Yes
PPAY04AW,PARM,1,No,Yes
POSZBCC1,PARM,6,No,Yes
PPAY04HW,PARM,1,No,Yes
PPAY04IW,PARM,1,No,Yes
PPAY04OW,PARM,1,No,Yes
PPAY04PW,PARM,1,No,Yes
PPAY04EW,PARM,1,No,Yes
PPAY04RW,PARM,1,No,Yes
PPAY04SW,PARM,1,No,Yes
PPAY04TW,PARM,1,No,Yes
PPAY04VW,PARM,1,No,Yes
PPAY04WW,PARM,1,No,Yes
PPAY04QW,PARM,1,No,Yes
PPCS73CU,PARM,222,Yes,No
PPCSAD1U,PARM,220,Yes,No
PPCSAD2U,PARM,202,Yes,No
PPCSAD3U,PARM,202,Yes,No
PPCSAD4U,PARM,202,Yes,No
PPCSGBRU,PARM,384,Yes,No
PPCSGNAU,PARM,384,Yes,No
PPCSGOLU,PARM,384,Yes,No
PPAY28CS,PARM,8,No,Yes
PPCSPCGU,PARM,182,Yes,No
PPCSGONU,PARM,384,Yes,No
PPCSSCRU,PARM,248,Yes,No
PPFICHKU,PARM,39,Yes,Yes
PPFICHKU,PARM,51,Yes,No
PPFICHKU.sh,PARM,43,Yes,No
PPFICHKU.sh.backup,PARM,43,Yes,No
PPFICHKU.sh,PARM,51,Yes,No
PPLU011U,PARM,134,Yes,No
PPLU012U,PARM,136,Yes,No
PPLU013U,PARM,134,Yes,No
PPFICHKU.sh.before.NAM,PARM,43,Yes,No
PPLU017U,PARM,136,Yes,No
PPLU018U,PARM,136,Yes,No
PPLU118U,PARM,136,Yes,No
PPLU111U,PARM,136,Yes,No
PPLU702U,PARM,136,Yes,No
PPLU707U,PARM,136,Yes,No
PPLU308U,PARM,136,Yes,No
PPOS73CR,PARM,1,No,Yes
PPOS85C1,PARM,1,No,Yes
PPLUP3CU,PARM,99,Yes,No
PPOSAACD,PARM,1656,No,Yes
PPOSAACD,PARM,1764,No,Yes
PPOSAABD,PARM,432,No,Yes
PPOSAACD.bkp,PARM,1764,Yes,No
PPOSAACD.bkp,PARM,1764,Yes,No
PPOSAACD,PARM,1764,No,Yes
PPOSAADD,PARM,29,No,Yes
PPOSADBD,PARM,33,No,Yes
PPOSADCD,PARM,50,No,Yes
PPOSAACD.bkup,PARM,1764,Yes,No
PPOSAHCD,PARM,216,No,Yes
PPOSAIID,PARM,6,No,Yes
PPOSAJID,PARM,13,No,Yes
PPOSAJJD,PARM,193,No,Yes
PPOSALC1,PARM,6,Yes,Yes
PPOSAGID,PARM,51,No,Yes
PPOSANCD,PARM,40,No,Yes
PPOSAMID,PARM,2,No,Yes
PPOSAPCD,PARM,1,No,Yes
PPOSASCD,PARM,111,No,Yes
PPOSCIC1,PARM,1,No,Yes
PPOSCIC3,PARM,1,No,Yes
PPOSCIC2,PARM,1,No,Yes
PPOSECC2,PARM,1,No,Yes
PPOSMXAA,PARM,25,No,Yes
PPOSECC1,PARM,1,No,Yes
PPOSMXAA,PARM,25,No,Yes
PPOSMXAA,PARM,25,No,Yes
PPOSMXAA.bkp,PARM,25,Yes,No
PPOSMXAA.bkp,PARM,25,Yes,No
PPOSMXAA.bkup,PARM,25,Yes,No
PPOSMXAA-backup,PARM,26,Yes,Yes
PPOSMXAA_26122018_INC3071346,PARM,25,Yes,No
PPOSPRDL,PARM,23,No,Yes
PPOSPRDA,PARM,21,No,Yes
PPOSSORT,PARM,27,Yes,Yes
PPOSSORT,PARM,126,Yes,No
PPOSPRDT,PARM,23,No,Yes
PPOSTSMA,PARM,21,No,Yes
PPOSTSMD,PARM,23,No,Yes
PPOSSZNR,PARM,1,No,Yes
PPOSTYSK,PARM,11,No,Yes
PPOSVGCD,PARM,0,No,Yes
PPOSVSAM,PARM,26,Yes,Yes
PPRPG1CC,PARM,1,No,Yes
PPOSTSML,PARM,23,No,Yes
PPRPG4C1,PARM,1,No,Yes
PPRPP1BU,PARM,112,Yes,No
PPRPP1CU,PARM,145,Yes,No
PPRPP1CU,PARM,145,Yes,Yes
PPRPG2CC,PARM,10,No,Yes
PPRPSEER,PARM,0,Yes,Yes
PPRPX00CQ1,PARM,0,Yes,Yes
PPUR7CR0909,PARM,31,Yes,Yes
PR1FTP01,PARM,35,No,Yes
PRCRSTRT,PARM,0,No,Yes
PPRPPOCU,PARM,152,Yes,No
prcsdef,PARM,49,Yes,Yes
PRDVSAMP,PARM,13,No,Yes
PREVDATE,PARM,1,Yes,Yes
PROD.CARDLIB,PARM,90,Yes,Yes
prcsapi,PARM,161,Yes,Yes
PROD.PARMLIB,PARM,115,Yes,Yes
PRODBCR,PARM,270,Yes,Yes
PRODBCR,PARM,278,Yes,No
PRODBCR,PARM,270,Yes,Yes
PRODBCR,PARM,270,Yes,Yes
prodbcr,PARM,346,Yes,Yes
PROD.FTP.PARMLIB,PARM,6,Yes,Yes
prodbcr,PARM,275,Yes,Yes
PRODBCR_bkp,PARM,241,Yes,No
prodbcr_bkp_1102,PARM,327,Yes,No
PRODBSR,PARM,338,Yes,No
PRODBSRN,PARM,359,Yes,Yes
PRODBSRN,PARM,362,Yes,Yes
PRODBSRNX,PARM,360,Yes,No
PRODNP,PARM,12,Yes,Yes
PRODNP_MAN,PARM,12,Yes,Yes
PRODNP_MAN,PARM,13,Yes,Yes
PRP000,PARM,2,No,Yes
PRP001,PARM,2,No,Yes
PRP002,PARM,2,No,Yes
PRP004,PARM,2,Yes,Yes
PRP005,PARM,2,Yes,Yes
PRP006,PARM,2,Yes,Yes
PRODBSRN,PARM,371,Yes,No
PRP008,PARM,2,No,Yes
PRP010,PARM,2,No,Yes
PRP011,PARM,2,No,Yes
PRP013,PARM,2,No,Yes
PRP007,PARM,2,No,Yes
PRP014,PARM,2,No,Yes
PRP016,PARM,2,No,Yes
PRP017,PARM,2,No,Yes
PRP018,PARM,2,No,Yes
PRP01CC1,PARM,1,No,Yes
PRP026,PARM,2,No,Yes
PRP025,PARM,2,No,Yes
PRP027,PARM,2,No,Yes
PRP028,PARM,2,No,Yes
PRP02CC1,PARM,1,No,Yes
PRP029,PARM,2,No,Yes
PRP03CV1,PARM,13,No,Yes
PRP03CV2,PARM,2,No,Yes
PRP03CS1,PARM,9,No,Yes
PRP055,PARM,2,No,Yes
PRP056,PARM,2,No,Yes
PRP058,PARM,2,No,Yes
PRP054,PARM,2,No,Yes
PRP065,PARM,2,No,Yes
PRP075,PARM,2,No,Yes
PRP07CC1,PARM,1,No,Yes
PRP080,PARM,2,No,Yes
PRP060,PARM,2,No,Yes
PRP080C1,PARM,1,No,Yes
PRP080I1,PARM,1,No,Yes
PRP088,PARM,2,No,Yes
PRP08CC1,PARM,4,No,Yes
PRP08CC2,PARM,1466,No,Yes
PRP08CC4,PARM,1,No,Yes
PRP08CC5,PARM,1,No,Yes
PRP08CC6,PARM,1,No,Yes
PRP08CC7,PARM,1,No,Yes
PRP08CC3,PARM,1,No,Yes
PRP08CC9,PARM,1,No,Yes
PRP08CCA,PARM,1,No,Yes
PRP08CCB,PARM,1,No,Yes
PRP08CCC,PARM,1,No,Yes
PRP08CCD,PARM,1,No,Yes
PRP08CC8,PARM,1,No,Yes
PRP097,PARM,2,No,Yes
PRP09CC4,PARM,70,No,Yes
PRP09CC5,PARM,8,No,Yes
PRP09CC6,PARM,1,No,Yes
PRP0A0,PARM,2,No,Yes
PRP0ACC1,PARM,7,No,Yes
PRP096,PARM,2,No,Yes
PRP0ACC3,PARM,4,No,Yes
PRP0ACC4,PARM,11,No,Yes
PRP0ACC5,PARM,9,No,Yes
PRP0APR1,PARM,1,Yes,Yes
PRP0B0,PARM,2,No,Yes
PRP0ACC2,PARM,8,No,Yes
PRP0BPR1,PARM,1,Yes,Yes
PRP0C0,PARM,2,No,Yes
PRP0CCC1,PARM,6,No,Yes
PRP0CCS1,PARM,16,No,Yes
PRP0CPR1,PARM,1,Yes,Yes
PRP0BCC1,PARM,4,No,Yes
PRP0D1,PARM,2,No,Yes
PRP0DCC1,PARM,5,No,Yes
PRP0DCC2,PARM,8,No,Yes
PRP0DCC3,PARM,2,No,Yes
PRP0F0,PARM,2,No,Yes
PRP0FCC1,PARM,1,No,Yes
PRP0FCC2,PARM,6,No,Yes
PRP0FCC3,PARM,104,No,Yes
PRP0FCC4,PARM,4,No,Yes
PRP0FCS1,PARM,7,No,Yes
PRP0DPR1,PARM,1,Yes,Yes
PRP0FCS2,PARM,8,No,Yes
PRP0G0,PARM,2,No,Yes
PRP0GCC1,PARM,1,No,Yes
PRP0GCC1,PARM,1,No,Yes
PRP0GCS1,PARM,9,No,Yes
PRP0GCC2,PARM,5,No,Yes
PRP0H0,PARM,2,No,Yes
PRP0HCC1,PARM,24,No,Yes
PRP0HCC3,PARM,1,Yes,Yes
PRP0HCC4,PARM,4,No,Yes
PRP0HCC2,PARM,397,No,Yes
PRP0ICC1,PARM,1,No,Yes
PRP0ICC1,PARM,0,No,Yes
PRP0ICC2,PARM,5,No,Yes
PRP0I0,PARM,2,No,Yes
PRP0J0,PARM,2,No,Yes
PRP0ICS1,PARM,7,No,Yes
PRP0JCC1,PARM,11,No,Yes
PRP0J0C1,PARM,12,No,Yes
PRP0JCC3,PARM,10,No,Yes
PRP0JCC4,PARM,9,Yes,Yes
PRP0JCC2,PARM,44,No,Yes
PRP0JCC6,PARM,11,No,Yes
PRP0JCC7,PARM,11,No,Yes
PRP0JCC5,PARM,11,No,Yes
PRP0JPR1,PARM,1,Yes,Yes
PRP0K0,PARM,2,No,Yes
PRP0K1,PARM,2,No,Yes
PRP0KCC1,PARM,18,No,Yes
PRP0KCS1,PARM,5,No,Yes
PRP0KFTP,PARM,111,No,Yes
PRP0KPR1,PARM,1,No,Yes
PRP0JCS1,PARM,98,No,Yes
PRP0L0,PARM,2,No,Yes
PRP0M0,PARM,2,No,Yes
PRP0N0,PARM,2,No,Yes
PRP0O0,PARM,2,No,Yes
PRP0P0,PARM,2,No,Yes
PRP0PCC1,PARM,1,No,Yes
PRP0PCC3,PARM,8,No,Yes
PRP0PCC2,PARM,2,No,Yes
PRP0S0,PARM,2,No,Yes
PRP0SCC1,PARM,10,No,Yes
PRP0Q0,PARM,2,No,Yes
PRP0SCC3,PARM,5,No,Yes
PRP0T0,PARM,2,No,Yes
PRP0TCC1,PARM,4,No,Yes
PRP0SCC2,PARM,1,Yes,Yes
PRP0TPR1,PARM,1,Yes,Yes
PRP0U0,PARM,2,No,Yes
PRP0UCC1,PARM,1,Yes,Yes
PRP0UCC2,PARM,5,No,Yes
PRP0TCC2,PARM,5,No,Yes
PRP0V0,PARM,2,No,Yes
PRP0VCS1,PARM,153,No,Yes
PRP0ZCC1,PARM,109,No,Yes
PRP0ZCC2,PARM,1,No,Yes
PRP0UCC3,PARM,5,No,Yes
PRP0ZCFH,PARM,1,No,Yes
PRP0ZCS1,PARM,33,No,Yes
PRP0ZCS2,PARM,9,No,Yes
PRP100,PARM,2,No,Yes
PRP10CC1,PARM,1,No,Yes
PRP0ZCC3,PARM,57,No,Yes
PRP11CC1,PARM,2,No,Yes
PRP10CS1,PARM,1,No,Yes
PRP11CC2,PARM,4,No,Yes
PRP12CC1,PARM,67,No,Yes
PRP12CC2,PARM,15,No,Yes
PRP12CC4,PARM,7,No,Yes
PRP12CC5,PARM,16,No,Yes
PRP12CC3,PARM,8,No,Yes
PRP12CCA,PARM,4,No,Yes
PRP12CFH,PARM,1,No,Yes
PRP12CC6,PARM,33,No,Yes
PRP13CC2,PARM,1,No,Yes
PRP13CC3,PARM,1,No,Yes
PRP13CS1,PARM,22,No,Yes
PRP14CS1,PARM,14,No,Yes
PRP13CC1,PARM,1,No,Yes
PRP15CC1,PARM,7,No,Yes
PRP15CS2,PARM,20,No,Yes
PRP15PRD,PARM,1,No,Yes
PRP16CS1,PARM,9,No,Yes
PRP150,PARM,2,No,Yes
PRP18CC1,PARM,1,No,Yes
PRP18CS1,PARM,9,No,Yes
PRP18CS2,PARM,36,No,Yes
PRP19CC1,PARM,62,No,Yes
PRP19CC1,PARM,62,No,Yes
PRP16CS2,PARM,30,No,Yes
PRP19CC3,PARM,28,No,Yes
PRP19CFH,PARM,1,No,Yes
PRP19CC2,PARM,1,No,Yes
PRP19CS2,PARM,44,No,Yes
PRP19CS3,PARM,5,No,Yes
PRP19CS3,PARM,5,No,Yes
PRP19CS1,PARM,19,No,Yes
PRP1CCV1,PARM,13,No,Yes
PRP1DCS1,PARM,16,No,Yes
PRP1DCS2,PARM,8,No,Yes
PRP1BCS1,PARM,7,No,Yes
PRP1G0,PARM,2,No,Yes
PRP1GCC1,PARM,1,No,Yes
PRP1GCC3,PARM,8,No,Yes
PRP1GCS1,PARM,9,No,Yes
PRP1GCS2,PARM,5,No,Yes
PRP1GCS3,PARM,36,Yes,Yes
PRP1ECS1,PARM,13,No,Yes
PRP1H0,PARM,2,No,Yes
PRP1HCC1,PARM,5,No,Yes
PRP1HCC2,PARM,4,No,Yes
PRP1HCC3,PARM,5,No,Yes
PRP1HCC5,PARM,24,No,Yes
PRP1HCC6,PARM,7,No,Yes
PRP1HCC7,PARM,8,No,Yes
PRP1ICC1,PARM,3,No,Yes
PRP1ICC2,PARM,61,No,Yes
PRP1HCC4,PARM,1,Yes,Yes
PRP1ICC5,PARM,1,Yes,Yes
PRP1ICC3,PARM,22,No,Yes
PRP1ICC6,PARM,5,No,Yes
PRP1JCC1,PARM,1,No,Yes
PRP1JCE1,PARM,511,No,Yes
PRP1JCE2,PARM,136,No,Yes
PRP1JCC2,PARM,1,No,Yes
PRP1JCS3,PARM,6,No,Yes
PRP1JCS4,PARM,1,No,Yes
PRP1JCS2,PARM,15,No,Yes
PRP1KCC2,PARM,4,No,Yes
PRP1KCC3,PARM,1,Yes,Yes
PRP1KCC1,PARM,72,No,Yes
PRP1KCC5,PARM,70,No,Yes
PRP1KCC6,PARM,7,No,Yes
PRP1LC10,PARM,8,No,Yes
PRP1KCC4,PARM,6,No,Yes
PRP1LCC2,PARM,4,No,Yes
PRP1LCC3,PARM,1,Yes,Yes
PRP1LCC4,PARM,25,No,Yes
PRP1LCC5,PARM,8,No,Yes
PRP1LCC6,PARM,7,No,Yes
PRP1LCC1,PARM,5,No,Yes
PRP1LCC8,PARM,8,No,Yes
PRP1LCC7,PARM,7,No,Yes
PRP1LCC9,PARM,8,No,Yes
PRP1LCS1,PARM,5,No,Yes
PRP1MCC1,PARM,3,No,Yes
PRP1MCC3,PARM,37,No,Yes
PRP1MCC4,PARM,1,Yes,Yes
PRP1MCC2,PARM,175,No,Yes
PRP1NCC1,PARM,185,No,Yes
PRP1NCC2,PARM,309,No,Yes
PRP1NCC3,PARM,6,No,Yes
PRP1MCCA,PARM,221,No,Yes
PRP1NCC8,PARM,1,Yes,Yes
PRP1NCC9,PARM,4,No,Yes
PRP1PCC1,PARM,1,No,Yes
PRP1NCC7,PARM,4,No,Yes
PRP1VCC1,PARM,5,No,Yes
PRP1VCC2,PARM,4,Yes,Yes
PRP1TCS1,PARM,7,No,Yes
PRP1VCC4,PARM,1,Yes,Yes
PRP1VCC5,PARM,5,No,Yes
PRP1VCS1,PARM,5,No,Yes
PRP1VCC3,PARM,6,No,Yes
PRP1WCS2,PARM,6,No,Yes
PRP1ZCC1,PARM,50,No,Yes
PRP1WCS1,PARM,9,No,Yes
PRP1ZCCD,PARM,1,No,Yes
PRP1ZCCE,PARM,20,No,Yes
PRP1ZCC2,PARM,1,No,Yes
PRP1ZCCG,PARM,19,No,Yes
PRP1ZCCO,PARM,1,No,Yes
PRP1ZCS1,PARM,19,No,Yes
PRP1ZCCF,PARM,39,No,Yes
PRP201,PARM,2,No,Yes
PRP205,PARM,2,No,Yes
PRP206,PARM,2,No,Yes
PRP207,PARM,2,No,Yes
PRP209,PARM,2,No,Yes
PRP20CS1,PARM,7,Yes,Yes
PRP200,PARM,2,No,Yes
PRP210,PARM,2,No,Yes
PRP211,PARM,2,No,Yes
PRP215,PARM,2,No,Yes
PRP216,PARM,2,No,Yes
PRP219,PARM,2,No,Yes
PRP21CS1,PARM,7,Yes,Yes
PRP220,PARM,2,No,Yes
PRP221,PARM,2,No,Yes
PRP225,PARM,2,No,Yes
PRP226,PARM,2,No,Yes
PRP217,PARM,2,No,Yes
PRP227,PARM,2,No,Yes
PRP229,PARM,2,No,Yes
PRP22CS1,PARM,7,Yes,Yes
PRP230,PARM,2,No,Yes
PRP240,PARM,2,No,Yes
PRP24CC1,PARM,1,Yes,Yes
PRP24CC2,PARM,4,No,Yes
PRP26CS1,PARM,11,No,Yes
PRP26CS3,PARM,8,No,Yes
PRP26CS2,PARM,7,No,Yes
PRP29CS1,PARM,8,No,Yes
PRP27CS1,PARM,10,No,Yes
PRP2ACC1,PARM,0,No,Yes
PRP2B0,PARM,2,No,Yes
PRP2BCC1,PARM,16,No,Yes
PRP2C0,PARM,2,No,Yes
PRP2CCC1,PARM,1,No,Yes
PRP2A0,PARM,2,No,Yes
PRP2CCC1,PARM,1,No,Yes
PRP2CCS1,PARM,7,Yes,Yes
PRP2DCC1,PARM,1,No,Yes
PRP2DCS1,PARM,7,Yes,Yes
PRP2H0,PARM,2,No,Yes
PRP2HCC1,PARM,1,No,Yes
PRP2J0,PARM,2,No,Yes
PRP2JCC1,PARM,1,No,Yes
PRP2PCC1,PARM,1,No,Yes
PRP2TCS1,PARM,7,No,Yes
PRP2PCS1,PARM,7,Yes,Yes
PRP2YCS1,PARM,7,No,Yes
PRP2XCS1,PARM,7,No,Yes
PRP300,PARM,2,No,Yes
PRP2ZCS1,PARM,7,No,Yes
PRP320,PARM,2,No,Yes
PRP330,PARM,2,No,Yes
PRP31CS1,PARM,8,Yes,Yes
PRP33CC2,PARM,4,No,Yes
PRP340,PARM,2,No,Yes
PRP34CC1,PARM,1,Yes,Yes
PRP34CC2,PARM,4,No,Yes
PRP350,PARM,2,No,Yes
PRP352,PARM,2,No,Yes
PRP33CC1,PARM,1,Yes,Yes
PRP35C11,PARM,9,No,Yes
PRP35C12,PARM,9,Yes,Yes
PRP35CC1,PARM,1,No,Yes
PRP35CC1,PARM,21,No,Yes
PRP35CC7,PARM,9,No,Yes
PRP35CC8,PARM,9,No,Yes
PRP35CS1,PARM,11,No,Yes
PRP35CS2,PARM,38,No,Yes
PRP35CC2,PARM,13,Yes,Yes
PRP35CS3,PARM,11,Yes,Yes
PRP35CS4,PARM,41,No,Yes
PRP35SRT,PARM,16,No,Yes
PRP36CC1,PARM,1,No,Yes
PRP36CC1,PARM,0,No,Yes
PRP36CC1_BKP_8182017,PARM,1,Yes,No
PRP36CC2,PARM,31,Yes,Yes
PRP36CC1_bkp_32319,PARM,1,Yes,No
PRP36CC2,PARM,5,Yes,Yes
PRP36CC2_09082017,PARM,31,Yes,Yes
PRP36CC2_09292017,PARM,31,Yes,Yes
PRP36CC2,PARM,5,Yes,Yes
PRP36CC2_bkup_08162017,PARM,31,Yes,No
PRP36CC3,PARM,5,No,Yes
PRP36CC4,PARM,31,Yes,Yes
PRP36CC2_BAK,PARM,31,Yes,Yes
PRP36CC6,PARM,0,Yes,Yes
PRP36CC7,PARM,9,No,Yes
PRP36CC8,PARM,10,No,Yes
PRP36CC9,PARM,9,No,Yes
PRP36CS1,PARM,6,No,Yes
PRP36CC5,PARM,4,No,Yes
PRP36CS3,PARM,11,No,Yes
PRP36CS4,PARM,39,No,Yes
PRP36CS5,PARM,11,Yes,Yes
PRP36CS6,PARM,22,No,Yes
PRP36CS7,PARM,6,No,Yes
PRP36CS2,PARM,6,No,Yes
PRP36CS8,PARM,42,No,Yes
PRP370,PARM,2,No,Yes
PRP37CC1,PARM,1,No,Yes
PRP380,PARM,2,Yes,Yes
PRP385,PARM,2,No,Yes
PRP388,PARM,2,No,Yes
PRP386,PARM,2,No,Yes
PRP389,PARM,2,No,Yes
PRP390,PARM,2,No,Yes
PRP39CC1,PARM,1,No,Yes
PRP395,PARM,2,No,Yes
PRP3CCC1,PARM,1,No,Yes
PRP3CCS1,PARM,7,No,Yes
PRP3BCC1,PARM,3,No,Yes
PRP3DCS1,PARM,7,No,Yes
PRP3ECC1,PARM,1,No,Yes
PRP3ECS1,PARM,7,No,Yes
PRP3DCC1,PARM,1,No,Yes
PRP3GCS1,PARM,19,No,Yes
PRP3GPRD,PARM,1,Yes,Yes
PRP3ICC1,PARM,4,No,Yes
PRP3GCC1,PARM,10,No,Yes
PRP3ICC4,PARM,1,No,Yes
PRP3ICS3,PARM,9,No,Yes
PRP3KCC1,PARM,8,No,Yes
PRP3KCCM,PARM,1,No,Yes
PRP3ICC2,PARM,1,No,Yes
PRP3KCS2,PARM,14,No,Yes
PRP3KCS3,PARM,3,No,Yes
PRP3LCCM,PARM,1,No,Yes
PRP3MCCM,PARM,1,No,Yes
PRP3NCS1,PARM,14,No,Yes
PRP3TCS1,PARM,7,No,Yes
PRP3Z0,PARM,2,No,Yes
PRP3KCS1,PARM,12,No,Yes
PRP3Z1,PARM,2,No,Yes
PRP3ZAC1,PARM,1,No,Yes
PRP3ZCC1,PARM,21,No,Yes
PRP3ZCC1,PARM,21,No,Yes
PRP3ZCC1,PARM,31,No,Yes
PRP410,PARM,2,No,Yes
PRP42CS8,PARM,7,No,Yes
PRP42CSA,PARM,12,No,Yes
PRP42CSB,PARM,13,No,Yes
PRP42CSC,PARM,8,No,Yes
PRP42CS9,PARM,11,No,Yes
PRP42CSE,PARM,8,No,Yes
PRP42CSD,PARM,10,No,Yes
PRP42CSG,PARM,8,No,Yes
PRP42CSH,PARM,11,No,Yes
PRP42CSI,PARM,8,No,Yes
PRP42CSF,PARM,11,No,Yes
PRP42CSK,PARM,8,No,Yes
PRP42CSL,PARM,10,No,Yes
PRP42CSM,PARM,8,No,Yes
PRP42CSJ,PARM,11,No,Yes
PRP42CSO,PARM,9,No,Yes
PRP42CSP,PARM,11,No,Yes
PRP42CSQ,PARM,8,No,Yes
PRP42CSR,PARM,11,No,Yes
PRP42CSS,PARM,9,No,Yes
PRP42CSN,PARM,10,No,Yes
PRP42CSU,PARM,9,No,Yes
PRP42CSV,PARM,11,No,Yes
PRP42CSW,PARM,8,No,Yes
PRP42CSX,PARM,10,No,Yes
PRP42CSY,PARM,8,No,Yes
PRP42CSZ,PARM,10,No,Yes
PRP43CS1,PARM,72,No,Yes
PRP43CS2,PARM,163,No,Yes
PRP43CS3,PARM,45,No,Yes
PRP43CS4,PARM,95,No,Yes
PRP43CS5,PARM,43,No,Yes
PRP43CS6,PARM,55,No,Yes
PRP43CS7,PARM,55,No,Yes
PRP42CST,PARM,12,No,Yes
PRP43CS8,PARM,47,No,Yes
PRP43CS9,PARM,48,No,Yes
PRP43CSA,PARM,41,No,Yes
PRP43CSC,PARM,20,No,Yes
PRP43CSD,PARM,32,No,Yes
PRP43CSE,PARM,30,No,Yes
PRP43CSF,PARM,33,No,Yes
PRP43CSG,PARM,29,No,Yes
PRP43CSH,PARM,77,No,Yes
PRP43CSI,PARM,9,No,Yes
PRP43CSJ,PARM,15,No,Yes
PRP43CSK,PARM,62,No,Yes
PRP43CSL,PARM,18,No,Yes
PRP43CSM,PARM,130,No,Yes
PRP43CSN,PARM,108,No,Yes
PRP44CC1,PARM,8,No,Yes
PRP44CC5,PARM,1,Yes,Yes
PRP44CC6,PARM,6,No,Yes
PRP45CC1,PARM,1,No,Yes
PRP45CS1,PARM,7,No,Yes
PRP46CC1,PARM,1,No,Yes
PRP43CSB,PARM,103,No,Yes
PRP46CC2,PARM,1,No,Yes
PRP46CS1,PARM,7,No,Yes
PRP47CC1,PARM,1,No,Yes
PRP47CS1,PARM,7,No,Yes
PRP48CS1,PARM,7,No,Yes
PRP48CS2,PARM,7,No,Yes
PRP48CS3,PARM,7,No,Yes
PRP490,PARM,2,No,Yes
PRP491,PARM,2,No,Yes
PRP49CC1,PARM,1,No,Yes
PRP4ACS1,PARM,12,No,Yes
PRP4XCS1,PARM,9,No,Yes
PRP4XCS2,PARM,11,No,Yes
PRP4XCS3,PARM,8,No,Yes
PRP4XCS4,PARM,10,No,Yes
PRP4XCS5,PARM,8,No,Yes
PRP4XCS6,PARM,10,No,Yes
PRP4XCS7,PARM,9,No,Yes
PRP4XCS8,PARM,11,No,Yes
PRP4XCS9,PARM,9,No,Yes
PRP4XCSA,PARM,11,No,Yes
PRP47CC2,PARM,1,No,Yes
PRP4XCSB,PARM,9,No,Yes
PRP4XCSC,PARM,11,No,Yes
PRP4XCSD,PARM,9,No,Yes
PRP4XCSF,PARM,9,No,Yes
PRP4XCSG,PARM,9,No,Yes
PRP4XCSH,PARM,8,No,Yes
PRP4XCSE,PARM,9,No,Yes
PRP4XCSI,PARM,9,No,Yes
PRP4Z0,PARM,2,No,Yes
PRP4ZCC1_bkp,PARM,4,Yes,No
PRP4ZCC1_bkup_s,PARM,4,Yes,No
PRP4ZCC2,PARM,4,No,Yes
PRP4ZCC1,PARM,4,No,Yes
PRP4ZCS1,PARM,12,No,Yes
PRP54CC1,PARM,7,No,Yes
PRP55CC1,PARM,1,No,Yes
PRP55CS1,PARM,28,No,Yes
PRP56CC1,PARM,1,Yes,Yes
PRP4ZCC2_bkp,PARM,4,Yes,No
PRP56CC3,PARM,1,No,Yes
PRP56CC4,PARM,32,No,Yes
PRP56CS1,PARM,35,No,Yes
PRP56CS2,PARM,55,No,Yes
PRP56CS3,PARM,26,No,Yes
PRP56CC2,PARM,31,No,Yes
PRP591,PARM,2,No,Yes
PRP592,PARM,2,No,Yes
PRP593,PARM,2,No,Yes
PRP5BCC1,PARM,95,No,Yes
PRP5BCC2,PARM,1,Yes,Yes
PRP5BCC3,PARM,4,No,Yes
PRP5CCC2,PARM,1,Yes,Yes
PRP5CCC3,PARM,4,No,Yes
PRP5CCC4,PARM,5,No,Yes
PRP5CCC1,PARM,12,No,Yes
PRP5ECC2,PARM,4,No,Yes
PRP5ECC3,PARM,1,No,Yes
PRP5ECC4,PARM,5,No,Yes
PRP5ECC1,PARM,1,Yes,Yes
PRP5PCC2,PARM,1,Yes,Yes
PRP5PCC3,PARM,4,No,Yes
PRP5JCC1,PARM,18,No,Yes
PRP5ZCC1,PARM,2,No,Yes
PRP5ZCC2,PARM,2,Yes,Yes
PRP5ZCM1,PARM,27,No,Yes
PRP5Z0,PARM,2,No,Yes
PRP5ZCS2,PARM,1,Yes,Yes
PRP5ZCS3,PARM,2,No,Yes
PRP5ZCS4,PARM,7,No,Yes
PRP5ZCS4,PARM,7,No,Yes
PRP60CC1,PARM,1,No,Yes
PRP5ZCS1,PARM,7,No,Yes
PRP61CC1,PARM,1,Yes,Yes
PRP61CC2,PARM,19,No,Yes
