component_name,file_name,open_mode,closed,read,write,rewrite,start,release,delete,sort,merge,optional,instance
NPCB9570,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9575,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9575,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9580,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9580,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9585,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9585,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9590,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9590,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9595,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9595,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9625,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9625,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9630,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9630,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9635,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9635,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9640,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9640,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCB9645,IN-PCS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCB9645,OUT-PCS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCBBP01,PENDING-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCBBP01,STATISTICS-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCBBP01,OLD-STATISTICS-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCD0160,BYPAGENT-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCD0160,BYPAGENT-TBL,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCD0160,BYPAGENT-MTD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPCD0160,STATE-IN,INPUT,No,No,No,No,No,No,No,No,No,No,Columbus
NPCD0160,AGENT-LETTER,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCD0160,PRINTR,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCD0160,PRINTR1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCD0160,LVL-50-RPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCD0160,LVL50-WM-RPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NPCD0160,NBIZ-MSTR,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPCU0030,LOB-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPEB1047,GUNTHER-I,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NPEB1047,GUNTHER-O,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NPEB1047,GUNTHER-R,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR00,NR-UPDATE-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR00,NR-VALID-UPDATES,OUTPUT/INPUT,Yes,Yes,Yes,No,No,No,No,No,No,No,Columbus
NR00,NR-FACTOR-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR00,NR-NEW-FACTORS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR00,NR-ERROR-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR02,OPTION-CARDS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR02,PRINTER,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR02,NATURAL-RES-FACTORS,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR05,CARD-FILE-IN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR05,LIFE-70-POLICY-EXTRACTS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR05,ERROR-LISTING,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR05PTL,CARD-FILE-IN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR05PTL,LIFE-70-POLICY-EXTRACTS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR05PTL,ERROR-LISTING,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR20,POLICY-EXTRACT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20,ERROR-EXTRACT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR20,RESERVE-FACTOR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20,OPTION-CARD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20,NATURAL-RESERVE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR20,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR20SP,RV80-RESERVE-FACTORS,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20SP,L70-PLAN-DESC-INDEX,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20SP,L70-PLAN-DESC-DATA,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20SP,POLICY-EXTRACT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20SP,OPTION-CARD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NR20SP,NATURAL-RESERVE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR20SP,PRINT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NR30,RATING-EXTRACT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR30,INPUT-CARD-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NR30,PRINTER,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0001,TRANS-FILEIN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0001,TRANS-FILEOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0002,TRANS-FILEIN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0002,TRANS-FILEOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0010,INF-FILE1,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0010,OUT-FILE1,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0030,CLOSE-FILE-IN,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0030,CLOSE-FILE-OUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0300,LETTERS-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0300,LRC-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0300,RETURNS-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0300,RESPONSE-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0300,CNV-PENDING,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0301,RETURNS-EXTRACT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0500,TRAC-TRAN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0500,NOT-APPVD-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0505,TRAC-TRAN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0505,COMPANY-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0506,TRAC80-CARD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0506,COMPANY-CARD,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0506,LOG-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0507,BTRAC-ACTIVITY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0507,TRAC80-CARD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0507,ACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0507,NOACT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0507,EMAIL-DETAIL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0510,PEN-INPUT-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0510,GROUP-INPUT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0510,PEN-REPORT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0510,DUP-PEN-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0513,INF-FILE1,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0513,INF-FILE2,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0513,OUT-FILE1,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0520,NEW-BIZ-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0520,PURGE-OUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0630,POLFLAT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0630,OUT-POLFLAT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0631,IN-REPORT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0631,OUT-REPORT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0632,COCODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0632,OUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0633,COCODE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0633,OUT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0634,IN-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0634,OUT-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0650,TRANS-FILEIN,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCB0650,HISTORY-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0650,TRANS-FILEOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0650,NOC-FILEOUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB0900,PENREC-ACR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0900,WALMART-ACR-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0900,RELEASE-DATE-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCB0900,ISSUE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCB3070,POLRMK-OUTPUT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX50,CYCLE-DATES,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX50,NRK50,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX50,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX51,CYCLE-DATES,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX51,NRJ51,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX51,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX52,CYCLE-DATES,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX52,NRK52,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX52,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX53,NRJR4,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX53,NRJR5,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX53,NRJR6,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX53,NRJR7,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX53,NRK53,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX53,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX54,CYCLE-DATES,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX54,NRK54,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX54,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX58,NRK58,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX58,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX60,EMAIL-DETAIL-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX60,NRJPE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX60,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX60,CLOSED-APP-LTR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX60,CLOSED-APP-NOLTR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX60,POLICY-RMK-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCKWX63,RETURN-HISTORY-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX63,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX64,NRJUS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX64,NRK64,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX64,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX70,EXCEP-ACCT-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCKWX70,CYCLE-DATES,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX70,NRJR4,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX70,RETURN-LETTER-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX70,PEN-BASE-EXTRACT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX70,NRK70,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX70,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX70,CLOSED-APP-LTR-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX72,RETURN-LETTER-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX72,NRJR8,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX72,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX75,CYCLE-DATES,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX75,RETURN-LETTER-EXTRACT,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX75,NRK75,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX75,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX76,NRJR8,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX76,NRJR9,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX76,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX77,NRJR4,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX77,NRJPT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX77,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX78,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX79,LETTER-INFILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NRCKWX79,LETTER-OUTFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCKWX79,OUT-ERROR-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NRCKWX81,NRJ81,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NRCKWX81,JLKXX,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NTCB0045,WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCB0045,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NTCB0046,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCB0046,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NTCB0100,WORK01,INPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NTCB0100,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NTCB0100,WORK02,INPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NTCB1020,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCB1020,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP005,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP005,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP005,WORK04,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP005,WORK05,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP005,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP007,WORK01,INPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NTCBP007,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NTCBP009,WORK01,INPUT/INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NTCBP009,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NTCBP009,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP120,REPORT01,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NTCBP120,WORK01,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP120,WORK02,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP120,WORK04,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP120,WORK03,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP120,WORK05,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NTCBP120,WORK06,OUTPUT/OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NUCB0010,WORK01,INPUT/INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NUCB0010,REPORT00,OUTPUT,No,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0100,CONTROL-CARDS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NV5S0100,SHAREHOLDER-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NV5S0100,ISSUE-CONTROL-FILE,I-O,Yes,Yes,No,Yes,No,No,No,No,No,No,Columbus
NV5S0100,CONTROL-TOTAL-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0100,DIV-TO-BE-ISS-REG,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0100,DIVIDEND-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0100,REINV-OF-DIV-FILE,OUTPUT/OUTPUT/OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0105,CONTROL-CARDS,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NV5S0105,SHAREHOLDER-MASTER-FILE,INPUT,Yes,Yes,No,No,No,No,No,No,No,No,Columbus
NV5S0105,ISSUE-CONTROL-FILE,I-O,Yes,Yes,No,Yes,No,No,No,No,No,No,Columbus
NV5S0105,CONTROL-TOTAL-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0105,DIV-TO-BE-ISS-REG,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0105,DIVIDEND-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S0105,REINV-OF-DIV-FILE,OUTPUT/OUTPUT/OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8100,CONTROL-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NV5S8100,DIVIDEND-REINVESTMENT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NV5S8100,ACCOUNT-MASTER,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NV5S8100,DR-FILE,INPUT,Yes,No,No,No,Yes,No,No,No,No,No,Columbus
NV5S8100,UTILITY-FILE,I-O,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
NV5S8100,DR-ALLOCATION-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8100,DR-ALLOCATION-ERRORS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8100,TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8100,EARNED-INCOME-CURRENT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8100,STATEMENT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8100,SORT-FILE,,No,No,No,No,No,Yes,No,Yes,No,No,Columbus
NV5S8105,CONTROL-CARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NV5S8105,ACCOUNT-MASTER,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NV5S8105,DR-FILE,INPUT,Yes,No,No,No,Yes,No,No,No,No,No,Columbus
NV5S8105,UTILITY-FILE,I-O,Yes,Yes,No,No,Yes,No,No,No,No,No,Columbus
NV5S8105,DIVIDEND-REINVESTMENT,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NV5S8105,DR-ALLOCATION-REPORT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8105,DR-ALLOCATION-ERRORS,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8105,TRANSACTION-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8105,EARNED-INCOME-CURRENT,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8105,STATEMENT-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NV5S8105,SORT-FILE,,No,No,No,No,No,Yes,No,Yes,No,No,Columbus
NVCB0026,PSTD-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0033,CNVFILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0033,DC10-DATECARD,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0310,MISC-PREM,INPUT,No,Yes,No,No,No,No,No,No,No,No,Columbus
NVCB0310,RATE-BOOK,INPUT,No,Yes,No,No,Yes,No,No,No,No,No,Columbus
NVCB0310,MODE-FILE,INPUT,No,Yes,No,No,No,No,No,No,No,No,Columbus
NVCB0500,CONV-PENDING-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,CYCLE-DATE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,RELEASE-DATE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,C153-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,H312-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,L362-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,T232-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,T242-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,T433-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,Z201-TRAN-FILE,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,REJECT-UPDATE-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NVCB0500,M4-TRAN-FILE,OUTPUT,Yes,No,Yes,No,No,No,No,No,No,No,Columbus
NVCB0500,SOU-LETTER-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,RELEASE-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,DENTAL-UPDATE-FILE,OUTPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0500,SYSID-PARM,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
NVCB0501,FOB-STATE-MASTER,INPUT,Yes,No,No,No,No,No,No,No,No,No,Columbus
